age,income,upi_txn_count,bill_payment_score,mobile_recharge_score,ecommerce_spend,loan_default
34,114442,242,32.11747805452563,93.70293944083278,15201,0
26,43517,30,28.43896444107625,70.1424854590515,32844,1
56,169537,395,12.81006119604805,12.338896557671875,15031,0
54,101724,499,13.036413477397257,89.85762906858054,12556,0
19,173467,431,11.171228210241857,15.257719184480866,31528,0
51,46071,408,47.10738847985236,95.3349300081557,9695,0
35,17537,442,13.679313464832966,66.57994099756614,25001,0
55,79131,222,21.18490744338335,50.8038492855024,6462,1
56,35531,190,42.7407231360863,34.616034631519824,31723,0
53,75913,155,84.23276072603298,87.29861363924074,45316,0
32,77307,25,61.4771013146609,75.69165505829645,12117,0
35,57698,45,7.878769593336498,5.064386027572398,9943,0
44,40893,369,13.470076046595613,7.627398643886574,9415,0
36,17766,362,89.35551411080014,45.49456508116988,29876,0
23,67192,75,4.988835988656581,24.284929363747388,44861,0
25,121305,293,90.01391686098242,46.96838533675992,8104,0
19,103614,104,12.14122529731223,74.70072588025167,32831,1
28,105462,354,37.09682163402742,30.22666413674179,13483,0
31,112700,235,11.653282059212632,74.32202504026063,36320,0
47,32437,383,78.68627237404655,30.782778925933396,25560,0
28,186427,363,90.55785009726203,5.365330873982788,21061,0
43,142530,301,13.637298098057904,33.22482691325484,14823,0
34,38619,415,2.5670369896454215,69.78568411977422,42335,0
50,150255,82,30.009210919380426,74.12138097049368,27493,0
35,81150,173,96.47832645185287,26.394919538736804,45871,0
37,98170,89,50.60782601178351,82.7539485062785,19003,0
57,24961,370,6.419112588820964,58.079056074446115,555,0
53,185208,376,69.32570158395018,82.58634351437153,48210,0
28,175756,375,39.72375821829185,98.47446628317465,48239,0
40,43569,432,82.06290338183034,29.9694531685612,11022,0
42,94019,319,86.6488775635668,52.3525487055993,46221,0
41,33759,472,51.22050718368634,30.28096031797474,20326,0
29,84069,382,61.55695821319467,99.74002763196093,37711,0
18,38772,191,39.38662227121856,37.27095117728953,37566,0
58,139988,428,81.80251088367764,4.890713430494776,65,0
42,190128,25,87.60221258682826,49.853290297260564,11001,0
50,69521,397,67.32844505490651,26.445452248842006,32811,0
20,143777,352,46.94898314477096,31.91407487921929,5883,0
59,14842,324,13.54694661604231,57.96748278319775,25090,1
18,111616,114,13.759615117111402,49.94867734907227,21997,1
41,18042,223,9.305330309373039,94.39266380988795,8059,1
31,117972,495,35.15052138087766,4.1121896617392295,768,0
22,74527,192,50.94094269112358,29.942714812695204,4152,0
57,166252,59,42.25439049984073,6.862009676462433,24946,0
47,102317,391,49.83550923006316,82.22832210950945,40487,0
50,183207,102,43.98447446836339,96.37335466282927,26736,0
54,18892,83,49.810521691824704,33.18886552204653,25524,0
42,153975,28,62.38831551240446,51.094881321963015,25189,0
34,41436,80,48.36919551475606,14.601521482301438,8940,0
19,92541,19,95.77252764451045,36.2024526857741,21565,0
27,82426,408,86.22895745951284,35.741351932327426,25660,0
36,165078,461,47.32907373018863,2.123049167397284,26964,0
36,178271,476,57.99007909274971,70.55060541932909,36387,0
43,21574,289,82.6338927585703,88.94439728375012,30805,0
46,20607,177,54.301310476906764,60.18783595600345,8310,0
27,55740,152,78.93087902466132,24.539195993400696,4174,0
36,42421,78,11.448233846789046,14.211885297580807,16627,0
40,178583,132,17.877338794797026,89.99488742380606,17999,0
34,186450,187,38.5904105869895,53.07405934618708,48605,0
52,136171,133,45.75571048928154,93.58175254365545,37355,0
35,111661,227,97.81517330502119,58.44962570983871,18587,0
47,40185,421,86.80372797401596,9.013734725533896,15307,0
52,125888,429,52.38341536591826,68.69898025593922,30332,0
24,150957,399,61.96033204172855,41.6980023589556,15804,0
49,149569,38,26.181705196187586,77.88033012532631,9574,0
38,160424,434,71.70174013647662,96.47458913639183,28682,0
21,138596,483,83.90781771894993,63.52262549814589,8877,0
23,20058,265,83.92190104529338,70.30604400702092,26626,0
52,137798,410,37.58094694214478,66.61966075072097,4825,0
37,23876,446,4.899569622283528,58.36346482548337,30214,1
20,179911,324,60.37088702804332,99.08773868739594,25657,1
57,116518,112,37.40004177250916,16.6548449785583,26395,0
53,52610,121,85.33832147669843,7.6093973049830455,21988,0
47,164389,297,74.39521487195456,39.593235929434776,20736,0
55,96979,17,1.2797283580869179,56.25521161977447,7317,0
41,171075,425,64.75661660447354,66.9411875167149,8122,0
22,33497,82,72.54776891024886,63.61184429241645,46814,0
27,125926,469,11.894132685383664,34.32277528353636,35196,1
49,47454,491,89.52484159890376,24.03504588554185,12380,0
30,25619,82,22.41580943922027,5.17299090491713,45628,1
32,86019,261,51.472528564386685,37.799823249982346,13607,0
24,155989,71,24.664723633482765,77.93374372026054,35357,0
42,93656,72,4.185934873916142,47.22302496019653,1345,0
25,106273,470,29.803686079709802,64.39233478093658,23597,0
59,76127,415,67.1105012844593,40.727835021685856,19476,0
27,99200,64,33.97364773053898,1.8050063557803142,6002,0
21,41267,278,38.607032910786174,33.96064142464004,887,0
50,41696,408,90.41300509343533,59.51512559003793,7990,0
52,12344,323,77.01982058445448,12.045861647880852,39005,0
29,12610,20,35.841252973920454,80.59779120365032,31686,0
49,15724,61,67.11849002004672,38.49205445609136,10695,0
36,140470,18,45.710933819631684,9.718577562002928,45817,0
20,145480,133,91.58045960318819,76.89962375812144,34742,0
52,76070,405,29.127071583501163,30.353620984206884,23713,1
50,27075,397,84.2320266408022,43.13358093075128,30966,0
41,81114,288,25.80495172181174,22.3690068252128,23185,0
37,42594,246,61.46749012796443,63.23956156787837,21512,0
36,165798,245,69.01117725585154,87.51798491675412,9862,0
45,43107,16,97.41549690325564,98.96318128456957,252,0
50,92151,289,17.6960168030439,54.37102633610331,23218,1
40,33006,146,98.87621377366268,15.68663296488656,24677,0
26,22414,112,17.77023642767157,85.83996812081605,12759,0
48,96353,255,41.520021473628645,27.296386986048827,48195,0
55,137581,68,18.80685136060507,91.81560834231391,11718,0
35,160863,248,49.33831714090251,67.31300335627051,48604,0
43,78437,256,91.07919796049416,0.5430159164565351,46232,0
47,65042,188,26.30380192450511,54.280999916388154,29447,0
49,35108,33,50.118284724516414,78.3213384366389,36395,0
32,157596,382,16.807314730438037,27.36219673821897,7125,0
49,125211,369,1.7365608230642149,71.83704814413359,18803,0
20,194576,481,17.870873270350874,51.46635387419801,42991,1
59,166419,324,66.23585818888475,90.0811120945297,42691,0
25,32054,262,91.15967533839442,31.11370534749598,18075,0
59,165731,321,0.1016110926069902,58.11072025438943,6684,0
50,55881,229,48.19671596200919,8.814173110311529,47460,0
19,197037,129,82.45946415509503,31.71353248480432,35108,0
59,64615,190,70.17270340031013,2.00232686688806,14324,0
37,133105,417,96.43365224849188,89.38312266502625,5341,0
53,34440,232,37.17229979060439,48.08798358286997,14341,0
21,98365,448,16.788865578320046,68.47352055122997,18991,0
26,108011,45,72.6729191099967,12.658195718501442,32583,0
59,41645,144,34.51711061619036,18.582037551908527,37261,0
57,56817,262,60.601558421266645,21.06244072540878,29374,0
39,157155,18,7.596108423720349,60.35754635415495,6958,0
49,18468,383,16.27027020316949,68.88113215287561,20155,1
19,29990,259,52.432763351893094,44.71315003893655,18537,1
53,157119,222,97.66211013513589,81.99067984038756,22406,0
21,168822,120,35.896091463428725,99.84462265728507,20886,0
30,53116,213,56.75858148436767,35.334867086613976,47972,0
31,74583,405,46.09359014047739,44.25856159031684,7930,0
23,138393,412,65.05217824548465,50.28405867532084,3408,0
38,185216,368,23.235341508729768,33.49367809112771,25489,0
25,198046,30,89.05415851305968,45.45785741874546,7276,0
52,29345,35,15.29937759784027,47.2180044805993,9949,0
39,99529,112,44.558696730652116,68.86496766939297,25042,0
30,105410,423,76.98324396417759,63.59007866781931,41942,0
58,168297,246,31.25858127342299,19.412713966779847,40568,0
25,127913,249,35.40606183030375,61.30757117171277,40014,0
43,119672,447,22.437546928024176,79.93209480093296,35568,1
35,124890,58,70.60526019553808,95.29366992517265,44360,0
55,56303,97,61.65424209890513,71.0493316472639,43389,0
52,98986,86,63.3518725636599,83.12376298717386,3591,0
27,100955,419,47.05821406020196,69.8970646057788,48100,0
23,165182,221,96.99389643125514,62.688092375854254,11184,0
22,23660,350,31.066271406820167,51.86824529654336,34313,0
30,113251,85,75.33280507609116,10.113200467994531,7155,0
24,178510,336,72.84175890737433,76.23251044087466,49217,0
20,130114,202,3.3340530526283607,11.557912405388137,21275,1
40,174962,296,86.44293453507976,2.557827462319151,346,0
57,21997,317,34.1644145970753,13.378577321059037,32790,0
36,26091,10,66.35147427933352,13.0742006102467,514,0
55,60008,293,37.8248292859848,81.3942740857086,36258,0
38,31815,252,64.13177325436293,19.020598157290735,25101,0
43,135602,328,84.71265341297222,61.58925802966026,25336,0
43,131344,95,64.45075044097362,79.72406871917023,21283,0
39,141832,277,12.362965260541847,48.57110067893803,21762,0
35,58723,265,52.56155975200407,3.6426712512613646,16999,0
44,103735,119,40.68214248455689,47.068999180177876,42415,0
56,152527,27,91.92415409246131,80.04935465951273,13541,0
19,80296,423,34.85204443423208,81.76347128256131,49659,1
26,165345,275,86.13499910986286,21.816687020150127,11357,0
31,112375,476,31.77080037195177,3.801766946648377,12167,0
46,199002,271,2.701841803948568,96.63753479943995,28652,1
50,156917,282,40.24062665732268,95.49209940531644,8594,0
53,103983,48,11.72942347694923,40.654961657174226,4360,0
24,108510,59,45.47568501392605,89.81899210357803,49616,0
53,148753,309,26.78300769359557,9.506874922485608,36123,0
51,32939,494,66.70931602834497,93.1551484884375,11023,0
50,68916,134,50.103145901350544,52.81788159786876,18158,0
52,38135,150,33.29118437718095,12.594529778427543,35789,0
59,152266,131,16.701341709892027,67.0310037667066,37219,0
33,95468,135,45.57704300579364,80.10575053355227,30783,0
53,109764,468,60.48363552056498,0.9806993534163921,26185,0
30,168648,16,38.04375142735038,84.64224183598917,49239,0
36,79097,112,22.142706786017264,84.61913765848035,37422,0
22,71968,190,86.69575062502106,12.233954302960504,30845,0
47,80239,178,99.81639603286298,63.50671590369197,16158,0
27,21763,416,23.16116803621282,60.58447608958808,20240,1
24,126747,272,23.06264286221442,44.45954292225463,17935,1
43,191811,61,20.55419010401852,20.049707068506784,47159,0
40,27744,30,73.21681708741882,66.03034469691227,42693,1
21,171549,285,70.3889151427309,68.24955933756426,23838,0
21,9724,38,3.0205867011095178,61.27582408421135,7092,1
26,50773,382,81.78412888244667,73.87109574003081,9476,0
43,163150,66,49.57968749403279,11.509426390126244,17470,0
58,103771,366,17.209267393044357,83.09231253567576,11997,0
28,138194,74,7.640277297623221,62.09679616080689,30060,0
34,130610,438,65.81987988093223,54.90421808222619,11322,0
28,65125,30,33.148174040086154,95.12641693946101,19249,0
56,147764,314,72.35031386421754,74.55520405919752,7375,0
18,170445,271,75.47420952005399,70.28266156484058,24264,0
50,86598,209,61.903622955864215,61.66141928006347,30544,0
54,112555,82,65.03057009675413,55.72212337096225,2934,0
24,176173,425,62.36482401045308,17.57856525649608,4687,0
49,25789,464,14.215230534960476,2.417524528093362,49157,0
45,68262,11,34.932774437710165,74.99062222781426,26848,0
23,108277,408,22.870218454349732,56.14156862337853,8143,0
47,56538,307,90.48701885969027,17.42231619218211,11630,0
58,109542,41,32.94429645838667,18.935628913870993,11137,0
20,179178,249,16.59802473044284,9.109720943732036,2693,0
44,88078,499,60.286263009644614,90.06203842656424,40677,0
37,30291,337,59.115229296509,74.16328739312395,31458,0
18,174386,75,94.4223141560321,45.406976094968435,10266,1
57,55589,462,49.388170537925,58.322565169157116,9929,0
37,11739,277,6.525429061162447,51.60104329061445,28353,1
20,176351,144,50.86089476366661,22.648364948389688,41499,0
40,37778,56,16.73120758608543,68.05618738910603,29980,0
52,81969,464,93.87307665032205,68.34790069924235,40575,0
40,73087,273,66.80728204156352,55.22865937826461,8763,0
25,199124,404,25.36705842560909,81.70536886312914,15609,0
32,117518,39,33.171012240572296,2.3902964598464194,20876,0
50,20185,203,68.86845154747697,25.28689767727943,37121,0
46,15676,448,12.918164086956796,57.81709654738779,43105,1
31,82227,118,65.52298211354206,27.012809451334828,36264,0
56,59141,476,68.84906873685756,56.97837893089097,4180,0
44,143239,94,59.06034895239809,62.24196007933448,30287,0
35,167895,44,60.19461625727632,97.2546880439786,24121,0
31,34123,348,36.19077267846027,23.233395752125773,2184,0
44,113734,254,35.01035675745787,80.47593985905446,29554,0
52,108037,188,25.77330780591468,22.799418021254414,5042,0
47,150106,483,7.440205772849073,76.2221627169866,27241,0
35,58483,269,81.61186366186963,67.95268920409106,47604,0
21,20587,133,41.49587920877701,11.795414782016088,43591,1
59,156490,174,32.293576124438886,41.24181045488731,37889,0
47,100798,381,6.5996003001851715,93.86213488143858,1545,1
36,36957,216,50.572618060410605,7.2778502544004535,25744,0
30,113139,25,52.911868105297955,35.334339636259536,28722,0
29,26161,45,5.50137149921468,66.58517290986221,8694,0
46,107459,433,69.92019292459442,6.367133306578854,49507,0
27,115941,444,12.895455602129713,90.9608180125356,11472,0
52,32053,136,5.746487800608335,49.48522129210649,39592,0
37,117573,378,28.850635453109387,87.75355770433512,39829,1
41,113277,169,81.39256778828677,24.032894419641725,13199,0
30,115127,292,85.25767727400451,37.87342581202891,23281,0
34,52047,384,30.527194378181267,91.04173075174606,36637,0
19,199630,284,74.38143170059077,84.33557756171498,12096,0
33,57021,106,78.79674450144459,90.52536390408915,21636,0
32,126984,253,85.6882610833859,1.4803303963580094,27113,0
43,59013,138,98.77289829230172,61.20043391718638,2906,0
47,72945,33,31.869021794409168,6.834415309538954,39498,0
38,13062,57,1.8408561348284391,72.35159669313079,6277,1
25,169316,137,85.66889039943297,76.81614245768392,22849,0
48,69631,143,49.38765800337931,45.79099781851513,48109,0
57,112528,209,80.0048916828424,33.26906813312108,6028,0
23,198219,28,13.744242585717858,50.31581534692996,22734,0
36,84974,217,19.742957476577473,88.88856730064795,3525,0
19,125747,129,18.282210690233924,39.817475208995624,25130,1
27,33498,23,52.70291636874834,70.58367737667123,1693,0
21,119399,271,53.656351324013265,4.262610653419452,4167,0
44,46907,438,34.562671302404866,89.42765462442335,36178,0
35,63244,336,28.59372889104016,93.94625693234346,38427,0
42,129299,468,16.946176023440707,21.52716259063815,27254,0
55,117623,285,5.367943026615951,86.5587674247754,35030,0
27,171307,404,16.44642774002407,76.15966267696498,40098,0
50,147850,87,8.103716876456456,80.04639262072368,21295,0
38,137739,277,36.18418027799849,91.03043842702093,7817,0
37,122687,338,59.844914367995585,2.9453708925858857,8064,0
43,195677,75,5.547069513939629,3.980241952058383,40663,0
18,15460,191,72.42953529335946,6.907433752097236,4355,1
57,180463,203,54.793468989917784,58.395840248967126,21462,0
22,198934,78,14.840905375296343,43.45061976158402,38954,0
57,44902,53,18.950417789648743,61.63823471830578,48949,0
33,19398,172,15.007525979379178,59.81289433616429,7900,1
46,118583,145,78.07261656943496,66.63866895672574,24431,0
20,88061,412,36.170490554399095,35.089807583234354,46765,0
59,88116,304,39.817322268537914,15.086338548656265,36437,0
59,25673,62,92.77920952205378,12.36990587265665,12953,0
52,127180,26,7.9870673996299875,62.91814545770856,10938,0
54,78086,192,6.749624529922982,63.92204468835359,298,0
49,76079,275,60.62480599465474,1.503329576198853,15383,0
49,93625,4,75.76291323847538,74.0607805543857,12629,0
28,145994,190,83.10154030534632,23.760153386718454,25745,0
45,15721,315,88.93833101726092,71.0309011429648,46334,1
37,139050,198,31.46106775495777,26.346444940004933,8104,0
34,137511,339,50.383719132751835,25.254844072509307,29135,0
21,136191,487,47.403388924565235,83.36917615752387,22982,0
50,191848,160,90.10844242106812,89.35437134032537,8376,0
54,156188,319,85.1412198696779,1.7956285783114923,20232,0
27,124859,155,24.103691762419288,12.240581190546894,10827,0
23,73580,423,63.63262260197279,72.00989956256876,27817,0
27,12014,148,64.38456761362234,90.84288952613629,1560,1
51,103285,222,92.3205302892854,66.27476889626148,25276,0
28,165045,46,42.06280869315733,47.96929462353744,48119,0
50,45603,268,7.810518692441826,19.798358944955798,7402,0
18,17604,413,34.664037398422465,6.492028819693518,25591,1
29,170977,108,81.91159985019641,28.53779546838805,26044,0
50,140430,111,67.32258140073574,4.257078780323931,25765,0
18,47035,37,57.32171175693649,61.26322077892984,48187,0
51,175817,16,18.5488637573597,86.95970985269842,540,0
19,111030,377,70.27947582172305,1.8810243162394658,9046,0
33,48579,362,72.46233009586129,64.03421529040735,34175,0
44,151099,483,3.6912455421932555,23.004582571905786,29290,0
58,189775,357,80.4842798663148,93.59562452051921,9225,0
46,36353,403,88.11344139481187,46.57318610145782,38649,1
19,28392,411,12.029947602516778,81.83221436090668,45440,1
20,173030,200,15.137331147189448,16.274367681181058,41452,0
26,71612,261,12.708161227328995,30.397790914947276,13832,1
46,95878,89,66.70148994019863,86.19292271158163,6354,0
33,137742,321,39.362868421155085,34.33709367224947,18270,0
52,153505,192,0.5241336809270636,15.775411559595398,24201,0
20,13594,308,59.94142071365456,47.93070143275001,20069,1
56,127788,453,20.241856351651165,7.650995007007911,42605,0
40,169897,164,74.98446935127548,71.28226994134951,9701,0
38,92266,343,9.35232963269973,81.99581207255802,42932,0
46,183400,446,9.820519729237398,59.12007606420349,35689,0
54,143789,246,43.99647301558684,71.63729729389084,35281,0
34,99909,268,79.09342112394347,85.02307679654601,19412,0
23,143303,76,78.14348635982907,82.29658401774228,32768,0
27,15611,68,70.0429439458237,71.36956593230961,24761,0
20,22497,289,93.40071412951036,22.946792057193477,7839,0
58,125143,264,61.88901169800791,1.8691188262000225,38151,0
58,51612,88,76.58091614899567,43.09148926788603,35446,0
54,32432,178,74.28270050004,69.54279826176692,11560,0
57,152365,278,25.087797910394837,51.23595169750865,33122,0
53,59632,45,71.51596585400799,55.269245382874,22628,0
42,93697,157,86.23009893481458,42.24545702892062,19667,0
56,194198,273,28.060574104796554,52.41880712703001,22730,0
28,25568,413,8.794442480542596,66.30110034940242,571,1
25,130011,172,20.757873085437318,50.90160483036771,21963,0
30,79227,85,41.991852154202846,95.94935968280058,26608,0
24,124363,13,24.356461783906237,78.35731351079906,18239,0
51,14938,405,80.29091403998183,80.98388706096864,4388,0
33,30575,178,63.51370481158264,21.340383741889866,26875,0
37,91253,424,50.313244264647125,95.50007575025525,18470,0
50,175550,40,50.43148170070383,77.52757201208941,45240,0
39,45432,451,24.014025862150124,3.8659647655133855,28283,0
42,120039,231,55.336225559552254,72.5264423856537,16378,0
32,145232,248,90.2838478426696,16.33818077663828,30865,0
54,148398,134,74.87991051030319,21.071687432450346,41313,0
40,44499,30,49.705040774596924,45.7410929077045,40860,0
50,195055,171,62.73721206700947,61.137793866013176,18404,0
58,75510,494,91.80857202209175,2.468273331718329,42202,0
52,125363,327,99.0192093933863,79.26330427168871,41612,0
26,154274,301,59.825917398188025,87.90320986349991,24749,0
22,122462,124,69.03976232075948,91.30514249049291,31856,0
58,79152,211,5.831566434250135,27.480370556938784,31027,0
55,194753,232,47.07788396314429,76.61507364538663,5940,0
27,27433,182,89.86943033195438,67.29630942099472,26198,0
53,163091,143,87.04422156413773,11.521867788185624,11093,0
18,187012,254,25.311833075776512,92.19960951656542,21027,0
23,80381,154,91.92235143305581,93.18711112154993,26187,0
59,20549,125,57.20161414842973,81.49805852095811,40378,0
26,120172,367,21.108613632695583,81.60946146205971,27737,0
45,195205,185,40.538901172316,65.40644284224805,9617,0
48,186355,176,68.60676967292221,54.90094822622833,27198,0
51,84699,387,93.06836967156555,29.007608330572577,48432,0
20,155732,207,59.379394292107705,55.64843664035139,7400,0
58,14968,177,49.514985366052414,81.26915133777428,30038,1
25,56121,439,99.39713421401017,18.13863078056812,16480,0
59,86737,69,34.80205075556708,76.205417953877,11470,0
47,38090,255,52.4780096099265,20.774823969588585,8933,0
20,51657,390,15.535757808021177,54.70858922679588,3481,0
25,62694,443,56.64778250542405,22.086963010645523,22077,0
53,194933,158,75.19658333932104,37.169599992947546,12748,0
53,123095,154,72.01769273948162,40.61190459657762,23836,0
33,165107,417,64.9069086960794,98.25417981636639,7544,0
42,197188,157,9.021592958656932,54.56765158365603,48381,0
35,162975,93,92.68647459271658,18.13646856171145,41090,0
57,77356,183,80.99729515587104,21.976445772283082,33790,0
20,98808,13,34.9655340536834,74.88957995367868,17467,0
49,193790,25,71.05871649073474,38.57147876028778,35500,0
50,195899,152,34.89909269897231,13.143786445264915,37111,0
41,33312,244,18.283222832374,13.903784824340015,21200,0
52,176140,377,65.30660028749134,78.28739297791955,40378,0
54,105240,469,79.13349314266095,52.551791326307594,9324,0
21,165543,4,70.50602736870107,65.74865819203688,19259,0
45,182930,227,84.61038198143962,41.69509810736891,20287,0
26,132370,394,75.48998400721014,27.786716860223628,30232,0
25,50297,108,71.72215338337588,17.92266437139466,49268,0
28,140703,463,0.4468887999136695,88.20703303931518,12569,0
56,43472,420,13.979800917771035,39.34845032221149,14843,0
21,188910,110,91.94691042833243,44.61507824942594,42733,0
50,82111,199,79.68859076038882,60.51244313557643,17363,0
44,130159,68,40.55507696354101,72.24545295090176,42444,0
41,155579,15,63.603153704315304,33.85281661438441,10347,0
50,12406,389,10.17084245425931,20.236319446318973,30871,1
49,51760,226,99.36698455651654,55.95881410533893,10044,0
27,160448,62,98.51785641840713,87.6607735461859,2192,0
48,38617,268,30.562804406718936,93.43194945886171,10250,0
55,135939,31,63.17081933927544,32.666161596461585,33006,0
35,145536,272,42.367793101729646,32.90932661914049,29304,0
45,16998,181,32.25955038350126,96.34499192650003,22969,1
21,184703,175,82.4344267582937,86.12541128882414,5121,0
58,56187,367,73.54706998344243,87.01152948210074,1321,0
38,94658,449,85.26707595416396,87.76692280335647,10136,0
40,89851,215,99.63179249030534,10.43948401376229,29838,0
43,98329,475,82.40544896690083,16.173852973254544,11682,0
37,58937,76,82.77453799467987,38.62943041969466,16907,0
49,144757,449,81.0546455704739,26.792325950755014,20767,0
58,73662,39,27.918888656487027,2.301951617775244,45013,0
51,71616,9,41.56964239676415,37.82666216549211,40343,0
43,195302,17,93.64510344721613,93.44066466154992,22167,0
39,134218,296,21.830330118031092,65.75495326816477,15426,0
28,88286,122,52.46460904913768,69.51572471880806,38086,0
23,192258,410,27.62563456017686,93.51089863388404,34819,0
45,184849,287,15.453800369295333,86.48304307032252,15641,1
46,27411,29,25.75139654786186,37.89681270184501,20229,0
27,28293,137,70.69195740792273,8.222885277766956,26745,0
36,124313,189,76.66242722129128,98.83045675907984,8770,0
52,149485,133,46.47539272763406,63.50769036271925,14478,0
38,144683,50,2.2093275531285594,62.8452841733861,32001,0
45,16951,131,99.83457942749996,54.96169934714269,761,0
40,106585,487,84.59958555747926,98.12383510066344,30700,0
33,25854,362,7.460098231693046,31.788198198550354,27161,0
43,54300,42,52.36920342952776,85.9786929186941,27718,0
20,178428,200,34.89498221488129,94.90437088648768,765,0
35,13765,101,13.899588413647379,28.7667478203247,1383,1
21,167808,296,10.070071762548627,44.08969235884961,23442,0
47,35763,390,92.7409756722572,21.121329745376872,39927,0
32,170148,118,52.056064109546,18.933564791632797,35381,0
50,143891,199,19.52114635596419,81.97706910266513,41324,0
42,112780,401,97.90831930335256,46.259302724447,1616,0
30,192906,461,61.85471193498731,56.71351739739261,49140,0
34,183880,493,3.908948890834185,90.48651515770577,977,0
20,21217,378,24.375362111201394,23.229299100429333,31814,0
46,154290,257,7.054700436853134,36.933339780475706,9513,0
24,80901,488,19.527476850561598,50.47593048794587,33845,0
41,16670,161,49.34734416094052,32.71977408555588,34139,1
35,35177,351,35.747758935814666,62.70494173976454,30232,0
22,30814,158,66.14015982119768,65.38339708032017,16179,0
39,79812,267,86.92764039616176,12.013751917326687,48730,0
41,188890,135,62.818973767736416,16.339654706724183,47698,0
51,59703,315,73.8003283052844,8.12584145818379,387,0
48,86728,89,95.30034827960071,52.03028255068295,28853,0
26,126174,343,97.32544958036175,99.54664634965246,45653,0
56,49302,211,95.50668269525322,89.13211744425651,41657,0
51,150024,417,43.72374430996763,35.99383172127245,18798,0
51,144219,392,23.196304113680156,47.96479005203326,42191,0
30,141474,10,22.511716102827904,98.6660904911076,17476,0
52,169501,10,25.534955853430674,20.233625138346646,48077,1
46,101271,227,38.748000552284324,89.86890191939302,11475,0
40,115181,139,26.776696129824117,29.526235777047404,29668,0
42,25025,231,94.83733214978106,24.727974761079984,61,0
26,31206,467,39.16208974317593,19.195715143476587,35263,0
59,93801,9,57.336698949012735,76.15777908000503,14802,0
31,77385,261,27.444988809223148,15.305654482313802,24564,0
43,75713,233,1.206934725840625,53.17491810358468,38429,0
30,109558,365,90.64074290263412,43.79286034539109,49308,0
39,87674,109,34.039346823630304,93.27443251466082,38575,0
25,160566,187,37.08369647356092,55.47472901676015,26770,0
59,57033,406,52.5833205311437,75.31589280770554,3996,0
18,199234,135,99.03774343858296,79.16193619232243,4986,0
22,139307,235,78.3967926088211,18.96091663871947,17614,0
54,16498,10,9.275379265788676,77.93928506817099,3600,1
22,53606,441,51.77389364941697,15.939143896131636,42262,0
48,86675,22,87.49823415300936,73.65533098659907,44601,0
41,81147,141,4.141861783104684,19.826488365947913,8493,0
36,92875,367,55.16779027412593,43.8660305556885,8868,0
42,166544,426,0.0005536675737993768,32.544241501353476,35757,0
45,165154,194,7.6681437228220295,58.150972672097936,23709,0
29,22454,353,2.1614717751216372,88.83099664809113,12287,0
19,63259,140,94.89554721809057,36.22892776420262,10522,0
59,13478,177,46.43998058209934,3.985712869008673,2112,1
51,179464,135,42.27744888320489,99.00554577748349,30627,0
19,79796,266,31.193036848769207,23.378610364240714,33246,0
38,70960,253,34.624490194584034,24.481834726203257,24571,0
56,104128,352,0.6865600247428216,53.81200177267197,11780,1
46,60994,316,92.12693956941365,99.01702077343492,7242,0
46,23400,28,38.41751793998346,57.24566656798808,29394,0
24,174763,188,80.52912829710658,76.71441595563009,23942,0
42,30319,259,10.728119856574715,29.611837482429802,22642,0
21,93639,489,98.08834953745412,1.2285595650897152,16768,0
46,31407,44,65.69821959233272,54.045495892134234,31096,0
59,96071,194,72.95984582352659,54.06389945130812,3230,0
59,180139,378,6.844769370079751,56.5996352199244,7992,0
31,161502,437,64.48385748506396,67.35240435180015,35942,0
53,180674,190,4.051203584799456,64.78125584337982,3612,1
34,96240,438,44.663758774397635,75.24175003792587,33278,0
25,80168,220,64.50038595258627,59.61255719044537,17864,0
44,80433,149,85.53522390050665,13.817278526310172,23670,0
42,163535,57,96.75364761781313,67.81656256207623,14135,0
37,22443,286,26.14668064007166,10.791153737461812,49221,1
40,70521,450,41.055780330716196,2.7029196168892877,40318,0
34,98182,352,2.317608369701174,79.17307833583928,29903,0
45,187306,379,57.653010459556185,54.8316333093023,4351,0
45,161251,11,85.77991842740782,83.33750634374857,17597,0
19,17052,477,56.89650725499341,64.53898876694672,43337,1
26,187816,230,0.9733196707920055,59.464624362390865,15510,0
49,129298,277,82.30465748288563,74.21660271001265,5853,0
19,123169,476,38.75496383368581,64.7829784257143,32116,0
37,161911,66,46.58217557666515,31.08000880133954,13298,0
49,198684,300,4.153002918138437,7.859676105766244,30490,0
18,123446,147,79.42579282362497,6.982986297372573,329,0
21,144518,9,68.70908638627108,92.3183670553841,46094,0
35,192937,2,56.52433190877492,32.26836946503848,35701,0
48,168212,247,27.542618600261694,95.44391365598057,11509,0
35,143657,496,44.93497989678873,42.438107897820345,47710,0
46,16685,61,62.44058032491711,38.65581687096312,36498,0
36,46211,4,19.881397608004626,40.729707771700085,49777,0
38,87035,18,78.37063251165664,41.74815998870841,2015,0
39,68796,485,4.255277460721462,39.90947341947542,63,0
23,31567,277,15.858595108137097,17.30475936149055,21149,0
30,92701,25,9.264042295413377,22.064556090162814,17650,0
26,121508,420,5.6381765771387204,18.642044575855866,48606,1
34,179560,472,79.8605512275063,33.448309081347105,6063,0
50,191422,204,75.07792421587989,32.097860598372485,12631,0
51,105347,333,84.36858412602604,10.13820232229744,45689,0
58,8071,490,23.412564091857934,71.6950745316716,45037,1
